    79    0.18353E+00    0.88105E-04    0.65643E-04   -0.29623E-02
    80    0.17910E+00    0.89053E-04    0.65928E-04   -0.29586E-02
    81    0.17471E+00    0.89963E-04    0.66181E-04   -0.29526E-02
    82    0.17035E+00    0.90834E-04    0.66400E-04   -0.29445E-02
    83    0.16603E+00    0.91668E-04    0.66587E-04   -0.29343E-02
    84    0.16175E+00    0.92466E-04    0.66742E-04   -0.29222E-02
    85    0.15751E+00    0.93229E-04    0.66863E-04   -0.29083E-02
    86    0.15332E+00    0.93959E-04    0.66953E-04   -0.28928E-02
    87    0.14918E+00    0.94655E-04    0.67010E-04   -0.28756E-02
    88    0.14509E+00    0.95315E-04    0.67035E-04   -0.28569E-02
    89    0.14105E+00    0.95938E-04    0.67028E-04   -0.28365E-02
    90    0.13706E+00    0.96524E-04    0.66990E-04   -0.28146E-02
    91    0.13313E+00    0.97069E-04    0.66920E-04   -0.27910E-02
    92    0.12925E+00    0.97576E-04    0.66820E-04   -0.27660E-02
    93    0.12543E+00    0.98043E-04    0.66689E-04   -0.27394E-02
    94    0.12166E+00    0.98471E-04    0.66529E-04   -0.27114E-02
    95    0.11796E+00    0.98861E-04    0.66340E-04   -0.26821E-02
    96    0.11431E+00    0.99211E-04    0.66123E-04   -0.26514E-02
    97    0.11072E+00    0.99524E-04    0.65878E-04   -0.26195E-02
    98    0.10718E+00    0.99797E-04    0.65606E-04   -0.25864E-02
    99    0.10371E+00    0.10003E-03    0.65308E-04   -0.25522E-02
   100    0.10030E+00    0.10023E-03    0.64985E-04   -0.25168E-02
   101    0.96953E-01    0.10039E-03    0.64636E-04   -0.24805E-02
   102    0.93667E-01    0.10051E-03    0.64263E-04   -0.24431E-02
   103    0.90444E-01    0.10059E-03    0.63866E-04   -0.24048E-02
   104    0.87285E-01    0.10064E-03    0.63446E-04   -0.23657E-02
   105    0.84190E-01    0.10065E-03    0.63003E-04   -0.23257E-02
   106    0.81161E-01    0.10062E-03    0.62539E-04   -0.22850E-02
   107    0.78199E-01    0.10056E-03    0.62053E-04   -0.22436E-02
   108    0.75303E-01    0.10046E-03    0.61547E-04   -0.22015E-02
   109    0.72475E-01    0.10032E-03    0.61021E-04   -0.21589E-02
   110    0.69715E-01    0.10014E-03    0.60475E-04   -0.21157E-02
   111    0.67024E-01    0.99930E-04    0.59911E-04   -0.20720E-02
   112    0.64401E-01    0.99683E-04    0.59329E-04   -0.20279E-02
   113    0.61847E-01    0.99400E-04    0.58730E-04   -0.19834E-02
   114    0.59360E-01    0.99082E-04    0.58115E-04   -0.19386E-02
   115    0.56940E-01    0.98730E-04    0.57484E-04   -0.18934E-02
   116    0.54586E-01    0.98344E-04    0.56839E-04   -0.18480E-02
   117    0.52298E-01    0.97924E-04    0.56180E-04   -0.18024E-02
   118    0.50075E-01    0.97472E-04    0.55508E-04   -0.17566E-02
   119    0.47916E-01    0.96986E-04    0.54824E-04   -0.17106E-02
   120    0.45822E-01    0.96469E-04    0.54129E-04   -0.16646E-02
   121    0.43791E-01    0.95920E-04    0.53423E-04   -0.16185E-02
   122    0.41823E-01    0.95340E-04    0.52708E-04   -0.15724E-02
   123    0.39917E-01    0.94729E-04    0.51984E-04   -0.15263E-02
   124    0.38073E-01    0.94088E-04    0.51252E-04   -0.14803E-02
   125    0.36290E-01    0.93417E-04    0.50512E-04   -0.14345E-02
   126    0.34567E-01    0.92717E-04    0.49767E-04   -0.13888E-02
   127    0.32904E-01    0.91989E-04    0.49016E-04   -0.13433E-02
   128    0.31301E-01    0.91232E-04    0.48260E-04   -0.12981E-02
   129    0.29757E-01    0.90447E-04    0.47500E-04   -0.12532E-02
   130    0.28271E-01    0.89635E-04    0.46737E-04   -0.12086E-02
   131    0.26843E-01    0.88797E-04    0.45972E-04   -0.11644E-02
   132    0.25471E-01    0.87932E-04    0.45206E-04   -0.11206E-02
   133    0.24155E-01    0.87043E-04    0.44438E-04   -0.10772E-02
   134    0.22893E-01    0.86131E-04    0.43670E-04   -0.10343E-02
   135    0.21684E-01    0.85196E-04    0.42902E-04   -0.99188E-03
   136    0.20528E-01    0.84240E-04    0.42135E-04   -0.94996E-03
   137    0.19422E-01    0.83264E-04    0.41370E-04   -0.90859E-03
   138    0.18367E-01    0.82269E-04    0.40606E-04   -0.86777E-03
   139    0.17360E-01    0.81255E-04    0.39845E-04   -0.82753E-03
   140    0.16401E-01    0.80225E-04    0.39087E-04   -0.78792E-03
   141    0.15489E-01    0.79180E-04    0.38333E-04   -0.74893E-03
   142    0.14622E-01    0.78120E-04    0.37583E-04   -0.71061E-03
   143    0.13800E-01    0.77046E-04    0.36839E-04   -0.67298E-03
   144    0.13021E-01    0.75960E-04    0.36100E-04   -0.63607E-03
   145    0.12284E-01    0.74862E-04    0.35367E-04   -0.59989E-03
   146    0.11588E-01    0.73755E-04    0.34641E-04   -0.56448E-03
   147    0.10932E-01    0.72639E-04    0.33922E-04   -0.52987E-03
   148    0.10315E-01    0.71514E-04    0.33212E-04   -0.49606E-03
   149    0.97362E-02    0.70383E-04    0.32510E-04   -0.46311E-03
   150    0.91936E-02    0.69246E-04    0.31817E-04   -0.43101E-03
   151    0.86866E-02    0.68105E-04    0.31134E-04   -0.39981E-03
   152    0.82141E-02    0.66959E-04    0.30461E-04   -0.36950E-03
   153    0.77751E-02    0.65811E-04    0.29798E-04   -0.34008E-03
   154    0.73685E-02    0.64660E-04    0.29146E-04   -0.31154E-03
   155    0.69933E-02    0.63508E-04    0.28504E-04   -0.28389E-03
   156    0.66485E-02    0.62356E-04    0.27873E-04   -0.25712E-03
   157    0.63330E-02    0.61203E-04    0.27253E-04   -0.23122E-03
   158    0.60459E-02    0.60051E-04    0.26645E-04   -0.20621E-03
   159    0.57859E-02    0.58901E-04    0.26048E-04   -0.18207E-03
   160    0.55523E-02    0.57753E-04    0.25462E-04   -0.15880E-03
   161    0.53438E-02    0.56608E-04    0.24888E-04   -0.13640E-03
   162    0.51595E-02    0.55468E-04    0.24327E-04   -0.11487E-03
   163    0.49983E-02    0.54331E-04    0.23778E-04   -0.94208E-04
   164    0.48592E-02    0.53201E-04    0.23241E-04   -0.74405E-04
   165    0.47412E-02    0.52077E-04    0.22717E-04   -0.55464E-04
   166    0.46432E-02    0.50959E-04    0.22205E-04   -0.37380E-04
   167    0.45643E-02    0.49850E-04    0.21707E-04   -0.20153E-04
   168    0.45032E-02    0.48749E-04    0.21222E-04   -0.37784E-05
   169    0.44591E-02    0.47657E-04    0.20751E-04    0.11745E-04
   170    0.44309E-02    0.46576E-04    0.20293E-04    0.26419E-04
   171    0.44176E-02    0.45505E-04    0.19849E-04    0.40247E-04
   172    0.44181E-02    0.44446E-04    0.19420E-04    0.53230E-04
   173    0.44314E-02    0.43400E-04    0.19004E-04    0.65372E-04
   174    0.44564E-02    0.42367E-04    0.18603E-04    0.76675E-04
   175    0.44922E-02    0.41347E-04    0.18217E-04    0.87140E-04
   176    0.45377E-02    0.40343E-04    0.17846E-04    0.96775E-04
   177    0.45924E-02    0.39353E-04    0.17489E-04    0.10560E-03
   178    0.46554E-02    0.38380E-04    0.17147E-04    0.11363E-03
   179    0.47264E-02    0.37422E-04    0.16819E-04    0.12090E-03
   180    0.48045E-02    0.36481E-04    0.16505E-04    0.12743E-03
   181    0.48893E-02    0.35557E-04    0.16204E-04    0.13324E-03
   182    0.49800E-02    0.34650E-04    0.15917E-04    0.13836E-03
   183    0.50762E-02    0.33761E-04    0.15644E-04    0.14280E-03
   184    0.51771E-02    0.32890E-04    0.15383E-04    0.14660E-03
   185    0.52821E-02    0.32038E-04    0.15134E-04    0.14977E-03
   186    0.53907E-02    0.31205E-04    0.14899E-04    0.15234E-03
   187    0.55022E-02    0.30392E-04    0.14675E-04    0.15434E-03
   188    0.56161E-02    0.29599E-04    0.14463E-04    0.15577E-03
   189    0.57316E-02    0.28826E-04    0.14263E-04    0.15668E-03
   190    0.58481E-02    0.28075E-04    0.14075E-04    0.15708E-03
   191    0.59652E-02    0.27344E-04    0.13897E-04    0.15699E-03
   192    0.60820E-02    0.26635E-04    0.13731E-04    0.15645E-03
   193    0.61981E-02    0.25949E-04    0.13575E-04    0.15546E-03
   194    0.63128E-02    0.25285E-04    0.13430E-04    0.15406E-03
   195    0.64255E-02    0.24644E-04    0.13294E-04    0.15227E-03
   196    0.65356E-02    0.24027E-04    0.13169E-04    0.15011E-03
   197    0.66424E-02    0.23434E-04    0.13054E-04    0.14761E-03
   198    0.67454E-02    0.22865E-04    0.12948E-04    0.14478E-03
   199    0.68439E-02    0.22321E-04    0.12851E-04    0.14166E-03
   200    0.69373E-02    0.21803E-04    0.12763E-04    0.13827E-03
   201    0.70251E-02    0.21310E-04    0.12683E-04    0.13461E-03
   202    0.71073E-02    0.20842E-04    0.12612E-04    0.13072E-03
   203    0.71840E-02    0.20399E-04    0.12550E-04    0.12660E-03
   204    0.72552E-02    0.19980E-04    0.12495E-04    0.12227E-03
   205    0.73210E-02    0.19585E-04    0.12448E-04    0.11772E-03
   206    0.73816E-02    0.19214E-04    0.12408E-04    0.11298E-03
   207    0.74369E-02    0.18865E-04    0.12375E-04    0.10805E-03
   208    0.74871E-02    0.18539E-04    0.12349E-04    0.10295E-03
   209    0.75323E-02    0.18234E-04    0.12330E-04    0.97683E-04
   210    0.75726E-02    0.17951E-04    0.12317E-04    0.92266E-04
   211    0.76079E-02    0.17688E-04    0.12310E-04    0.86707E-04
   212    0.76384E-02    0.17446E-04    0.12309E-04    0.81017E-04
   213    0.76643E-02    0.17224E-04    0.12313E-04    0.75209E-04
   214    0.76855E-02    0.17021E-04    0.12323E-04    0.69292E-04
   215    0.77022E-02    0.16837E-04    0.12337E-04    0.63277E-04
   216    0.77144E-02    0.16672E-04    0.12357E-04    0.57176E-04
   217    0.77222E-02    0.16524E-04    0.12380E-04    0.50999E-04
   218    0.77257E-02    0.16394E-04    0.12408E-04    0.44758E-04
   219    0.77250E-02    0.16281E-04    0.12440E-04    0.38464E-04
   220    0.77202E-02    0.16184E-04    0.12476E-04    0.32127E-04
   221    0.77114E-02    0.16104E-04    0.12515E-04    0.25759E-04
   222    0.76985E-02    0.16039E-04    0.12557E-04    0.19369E-04
   223    0.76818E-02    0.15988E-04    0.12602E-04    0.12971E-04
   224    0.76613E-02    0.15953E-04    0.12649E-04    0.65737E-05
   225    0.76371E-02    0.15931E-04    0.12699E-04    0.18896E-06
   226    0.76092E-02    0.15923E-04    0.12751E-04   -0.61724E-05
   227    0.75778E-02    0.15928E-04    0.12805E-04   -0.12499E-04
   228    0.75429E-02    0.15946E-04    0.12860E-04   -0.18781E-04
   229    0.75046E-02    0.15975E-04    0.12917E-04   -0.25006E-04
   230    0.74630E-02    0.16017E-04    0.12974E-04   -0.31164E-04
   231    0.74182E-02    0.16069E-04    0.13033E-04   -0.37243E-04
   232    0.73702E-02    0.16132E-04    0.13092E-04   -0.43233E-04
   233    0.73192E-02    0.16205E-04    0.13151E-04   -0.49123E-04
   234    0.72652E-02    0.16288E-04    0.13210E-04   -0.54902E-04
   235    0.72084E-02    0.16380E-04    0.13268E-04   -0.60558E-04
   236    0.71487E-02    0.16480E-04    0.13327E-04   -0.66081E-04
   237    0.70863E-02    0.16589E-04    0.13384E-04   -0.71460E-04
   238    0.70212E-02    0.16706E-04    0.13440E-04   -0.76683E-04
   239    0.69536E-02    0.16829E-04    0.13495E-04   -0.81740E-04
   240    0.68835E-02    0.16960E-04    0.13548E-04   -0.86620E-04
   241    0.68110E-02    0.17096E-04    0.13600E-04   -0.91312E-04
   242    0.67362E-02    0.17238E-04    0.13649E-04   -0.95804E-04
   243    0.66592E-02    0.17386E-04    0.13696E-04   -0.10009E-03
   244    0.65800E-02    0.17538E-04    0.13740E-04   -0.10415E-03
   245    0.64988E-02    0.17695E-04    0.13781E-04   -0.10798E-03
   246    0.64156E-02    0.17856E-04    0.13819E-04   -0.11156E-03
   247    0.63305E-02    0.18019E-04    0.13853E-04   -0.11489E-03
   248    0.62435E-02    0.18186E-04    0.13884E-04   -0.11796E-03
   249    0.61549E-02    0.18355E-04    0.13910E-04   -0.12075E-03
   250    0.60645E-02    0.18525E-04    0.13933E-04   -0.12326E-03
